state,county,avg_price,total_price,total_transactions
Arkansas,Jefferson County,135409.31906614787,34800195.0,257.0
Arkansas,Desha County,110756.0,3101168.0,28.0
Arkansas,Bradley County,111934.84848484848,3693850.0,33.0
Arkansas,Ashley County,98126.5306122449,4808200.0,49.0
Arkansas,Chicot County,134233.5185185185,3624305.0,27.0
Arkansas,Lincoln County,111117.64705882352,1889000.0,17.0
Arkansas,Drew County,185017.75862068965,10731030.0,58.0
Arkansas,Cleveland County,133210.52631578947,2531000.0,19.0
Arkansas,Ouachita County,115592.94871794872,13524375.0,117.0
Arkansas,Clark County,144458.884057971,9967663.0,69.0
Arkansas,Nevada County,236561.11111111112,6387150.0,27.0
Arkansas,Union County,170556.40366972476,18590648.0,110.0
Arkansas,Dallas County,185582.54545454544,4082816.0,22.0
Arkansas,Columbia County,145666.07476635513,15586270.0,107.0
Arkansas,Calhoun County,94437.5,1888750.0,20.0
Arkansas,Hempstead County,186849.62068965516,10837278.0,58.0
Arkansas,Little River County,206703.92156862744,10541900.0,51.0
Arkansas,Sevier County,164979.89130434784,7589075.0,46.0
Arkansas,Lafayette County,124879.54545454546,2747350.0,22.0
Arkansas,Howard County,163604.70454545456,7198607.0,44.0
Arkansas,Miller County,271345.015625,34732162.0,128.0
Arkansas,Garland County,202988.5812236287,384866350.0,1896.0
Arkansas,Pike County,224110.37662337662,17256499.0,77.0
Arkansas,Hot Spring County,205701.71830985916,29209644.0,142.0
Arkansas,Polk County,290051.1130952381,48728587.0,168.0
Arkansas,Montgomery County,279921.52475247526,28272074.0,101.0
Arkansas,Perry County,147176.11290322582,9124919.0,62.0
Arkansas,Saline County,260927.48969072165,151859799.0,582.0
Arkansas,Arkansas County,168363.79746835443,13300740.0,79.0
Arkansas,Jackson County,74947.36842105263,2848000.0,38.0
Arkansas,Woodruff County,198485.7142857143,2778800.0,14.0
Arkansas,Lonoke County,193413.59119496855,92258283.0,477.0
Arkansas,White County,201351.31972789115,88795932.0,441.0
Arkansas,Van Buren County,132661.45212765958,49880706.0,376.0
Arkansas,Prairie County,194351.9090909091,2137871.0,11.0
Arkansas,Monroe County,123825.0,2971800.0,24.0
Arkansas,Conway County,214137.8515625,27409645.0,128.0
Arkansas,Faulkner County,257424.92227979275,149049030.0,579.0
Arkansas,Cleburne County,187921.77890466532,92645437.0,493.0
Arkansas,Stone County,196179.77333333335,44140449.0,225.0
Arkansas,Pulaski County,263778.13620689657,458973957.0,1740.0
Arkansas,Grant County,190338.07142857142,15988398.0,84.0
Arkansas,Independence County,149165.19375,23866431.0,160.0
Arkansas,Crittenden County,193033.0357142857,10809850.0,56.0
Arkansas,Mississippi County,123588.54411764706,16808042.0,136.0
Arkansas,Lee County,111430.76923076923,1448600.0,13.0
Arkansas,Phillips County,106264.0350877193,6057050.0,57.0
Arkansas,Cross County,156568.3673469388,7671850.0,49.0
Arkansas,St. Francis County,232264.0,17419800.0,75.0
Arkansas,Poinsett County,157333.63157894736,14946695.0,95.0
Arkansas,Craighead County,295348.52462526766,137927761.0,467.0
Arkansas,Lawrence County,285046.57954545453,25084099.0,88.0
Arkansas,Greene County,194557.42487046632,37549583.0,193.0
Arkansas,Randolph County,244422.32142857142,27375300.0,112.0
Arkansas,Clay County,183624.46808510637,17260700.0,94.0
Arkansas,Sharp County,121398.96726190476,40790053.0,336.0
Arkansas,Izard County,100893.94409937889,32487850.0,322.0
Arkansas,Fulton County,232583.7606837607,27212300.0,117.0
Arkansas,Baxter County,233890.68113207546,123962061.0,530.0
Arkansas,Boone County,315111.15555555554,99260014.0,315.0
Arkansas,Carroll County,158611.4685082873,143543379.0,905.0
Arkansas,Marion County,125286.29396984924,49863945.0,398.0
Arkansas,Newton County,368361.3697478992,43835003.0,119.0
Arkansas,Searcy County,262953.8461538461,27347200.0,104.0
Arkansas,Pope County,213826.99802761342,108410288.0,507.0
Arkansas,Washington County,481357.66333030025,1058024144.0,2198.0
Arkansas,Benton County,372652.894634777,1729482084.0,4641.0
Arkansas,Madison County,480760.0714285714,74037051.0,154.0
Arkansas,Franklin County,224162.78620689656,32503604.0,145.0
Arkansas,Yell County,181263.145,36252629.0,200.0
Arkansas,Logan County,174423.40935672514,29826403.0,171.0
Arkansas,Johnson County,188918.54545454544,62343120.0,330.0
Arkansas,Scott County,245466.50666666665,18409988.0,75.0
Arkansas,Sebastian County,292544.50420168065,104438388.0,357.0
Arkansas,Crawford County,296120.7272727273,55374576.0,187.0
Oklahoma,Caddo County,154763.399103139,34512238.0,223.0
Oklahoma,Grady County,263206.0210526316,125022860.0,475.0
Oklahoma,Oklahoma County,320463.3181181415,2745088783.0,8566.0
Oklahoma,McClain County,247475.97706422018,215799052.0,872.0
Oklahoma,Canadian County,315971.44393382355,687553862.0,2176.0
Oklahoma,Kingfisher County,311182.8761061947,35163665.0,113.0
Oklahoma,Cleveland County,270076.77777777775,811850794.0,3006.0
Oklahoma,Washita County,164612.30434782608,18930415.0,115.0
Oklahoma,Logan County,261575.31718061675,118755194.0,454.0
Oklahoma,Murray County,184837.4269005848,31607200.0,171.0
Oklahoma,Blaine County,201179.36764705883,13680197.0,68.0
Oklahoma,Kiowa County,533680.2083333334,12808325.0,24.0
Oklahoma,Garvin County,240869.9252669039,67684449.0,281.0
Oklahoma,Stephens County,205639.0,41539078.0,202.0
Oklahoma,Noble County,130189.2,8462298.0,65.0
Oklahoma,Custer County,189672.12459016393,57849998.0,305.0
Oklahoma,Carter County,280918.68055555556,141583015.0,504.0
Oklahoma,Love County,324863.44086021505,30212300.0,93.0
Oklahoma,Johnston County,243764.8148148148,13163300.0,54.0
Oklahoma,Marshall County,291543.3658536585,71719668.0,246.0
Oklahoma,Bryan County,323205.50887573964,109243462.0,338.0
Oklahoma,Jefferson County,262902.77777777775,9464500.0,36.0
Oklahoma,Comanche County,154217.66433566433,66159378.0,429.0
Oklahoma,Jackson County,190319.53416149068,30641445.0,161.0
Oklahoma,Tillman County,215623.80952380953,4528100.0,21.0
Oklahoma,Cotton County,227700.0,2960100.0,13.0
Oklahoma,Harmon County,323250.0,1293000.0,4.0
Oklahoma,Greer County,203983.33333333334,7343400.0,36.0
Oklahoma,Beckham County,221124.63822525597,64789519.0,293.0
Oklahoma,Roger Mills County,649781.8181818182,28590400.0,44.0
Oklahoma,Dewey County,338987.6923076923,8813680.0,26.0
Oklahoma,Garfield County,185151.4369063772,136456609.0,737.0
Oklahoma,Alfalfa County,109766.66666666667,2305100.0,21.0
Oklahoma,Woods County,176027.11428571428,18482847.0,105.0
Oklahoma,Major County,171026.425,6841057.0,40.0
Oklahoma,Grant County,67227.27272727272,2218500.0,33.0
Oklahoma,Woodward County,162363.47846889953,33933967.0,209.0
Oklahoma,Ellis County,193652.77777777778,6971500.0,36.0
Oklahoma,Harper County,189193.33333333334,3405480.0,18.0
Oklahoma,Beaver County,129922.3,1299223.0,10.0
Oklahoma,Texas County,181494.76470588235,3085411.0,17.0
Oklahoma,Cimarron County,111111.0,222222.0,2.0
Oklahoma,Osage County,219543.90047393364,46323763.0,211.0
Oklahoma,Washington County,181015.7820738137,102997980.0,569.0
Oklahoma,Tulsa County,285547.3695769577,1586215638.0,5555.0
Oklahoma,Creek County,228726.47680412373,177491746.0,776.0
Oklahoma,Wagoner County,263224.9347222222,189521953.0,720.0
Oklahoma,Rogers County,255959.18728522336,148968247.0,582.0
Oklahoma,Pawnee County,152312.05617977527,27111546.0,178.0
Oklahoma,Payne County,278085.2559055118,141267310.0,508.0
Oklahoma,Lincoln County,220026.11074918567,67548016.0,307.0
Oklahoma,Nowata County,202375.98039215687,20642350.0,102.0
Oklahoma,Craig County,361763.05102040817,35452779.0,98.0
Oklahoma,Mayes County,295664.04984423675,94908160.0,321.0
Oklahoma,Ottawa County,350557.1489361702,82380930.0,235.0
Oklahoma,Delaware County,270429.3458646617,107901309.0,399.0
Oklahoma,Muskogee County,178944.06189555125,92514080.0,517.0
Oklahoma,Okmulgee County,175383.3389261745,52264235.0,298.0
Oklahoma,Pittsburg County,226020.09722222222,113914129.0,504.0
Oklahoma,McIntosh County,237429.4184397163,100432644.0,423.0
Oklahoma,Cherokee County,173144.47891566265,114967934.0,664.0
Oklahoma,Sequoyah County,294377.7294520548,85958297.0,292.0
Oklahoma,Haskell County,313570.56296296295,42332026.0,135.0
Oklahoma,Adair County,203445.7422222222,45775292.0,225.0
Oklahoma,Pushmataha County,201055.3661971831,28549862.0,142.0
Oklahoma,Atoka County,318903.15189873416,25193349.0,79.0
Oklahoma,Hughes County,266621.01785714284,29861554.0,112.0
Oklahoma,Coal County,232184.5641025641,9055198.0,39.0
Oklahoma,Latimer County,270663.08771929826,15427796.0,57.0
Oklahoma,Le Flore County,243364.179245283,51593206.0,212.0
Oklahoma,Kay County,159449.21865889212,54691082.0,343.0
Oklahoma,McCurtain County,580534.6304347826,267045930.0,460.0
Oklahoma,Choctaw County,381679.6296296296,41221400.0,108.0
Oklahoma,Pottawatomie County,225259.70476190475,141913614.0,630.0
Oklahoma,Seminole County,215543.87431693988,39444529.0,183.0
Oklahoma,Pontotoc County,236525.6827794562,78290001.0,331.0
Oklahoma,Okfuskee County,325897.98449612403,42040840.0,129.0
Texas,Travis County,924725.7023374726,2531898973.0,2744.0
Texas,Dallas County,529371.3995462046,7699177635.0,14544.0
Texas,Collin County,653833.7561471246,3217515914.0,4967.0
Texas,Denton County,566172.8013129948,2932208938.0,5179.0
Texas,Grayson County,478679.5012755102,750569458.0,1568.0
Texas,Rockwall County,486337.4207011686,582632230.0,1199.0
Texas,Ellis County,421323.37608695653,775235012.0,1840.0
Texas,Navarro County,307726.67489711934,149555164.0,486.0
Texas,Van Zandt County,390124.2891304348,179457173.0,460.0
Texas,Kaufman County,402930.9710550887,863078140.0,2142.0
Texas,Henderson County,341384.36041358934,231117212.0,677.0
Texas,Hunt County,362555.890969163,329200749.0,908.0
Texas,Wood County,321096.2980030722,209033690.0,651.0
Texas,Lamar County,321765.83229813667,155412897.0,483.0
Texas,Red River County,627296.9243697479,74648334.0,119.0
Texas,Fannin County,482228.57274401473,261850115.0,543.0
Texas,Delta County,359692.86842105264,27336658.0,76.0
Texas,Hopkins County,340761.1325301205,113132696.0,332.0
Texas,Rains County,278022.99626865675,74510163.0,268.0
Texas,Camp County,240377.00890207716,81007052.0,337.0
Texas,Titus County,324890.5402843602,68551904.0,211.0
Texas,Franklin County,374441.47741935484,58038429.0,155.0
Texas,Bowie County,356134.06094182824,128564396.0,361.0
Texas,Cass County,221601.37942122188,68918029.0,311.0
Texas,Marion County,207975.66666666666,19341737.0,93.0
Texas,Morris County,274212.625,39486618.0,144.0
Texas,Gregg County,313907.6984615385,204040004.0,650.0
Texas,Panola County,279657.45535714284,31321635.0,112.0
Texas,Upshur County,274997.2369077307,110273892.0,401.0
Texas,Harrison County,226658.52037617555,72304068.0,319.0
Texas,Rusk County,224958.210106383,84584287.0,376.0
Texas,Smith County,354213.9773179467,890139725.0,2513.0
Texas,Cherokee County,342291.95789473684,97553208.0,285.0
Texas,Nacogdoches County,281984.6168831169,86851262.0,308.0
Texas,Anderson County,310361.9201388889,89384233.0,288.0
Texas,Leon County,203899.31588447653,112960221.0,554.0
Texas,Trinity County,196469.26403326404,94501716.0,481.0
Texas,Houston County,423501.7158176944,157966140.0,373.0
Texas,Freestone County,312274.27464788733,88685894.0,284.0
Texas,Madison County,692696.2260869566,79660066.0,115.0
Texas,Angelina County,285721.71940298507,95716776.0,335.0
Texas,Newton County,246444.48387096773,22919337.0,93.0
Texas,San Augustine County,255900.0357142857,21495603.0,84.0
Texas,Sabine County,244857.7274590164,119490571.0,488.0
Texas,Polk County,243398.1457960644,272119127.0,1118.0
Texas,Shelby County,194154.672,24269334.0,125.0
Texas,Tyler County,250770.12544802867,69964865.0,279.0
Texas,Jasper County,235023.29966329967,69801920.0,297.0
Texas,Tarrant County,419731.41190810374,5681904123.0,13548.0
Texas,Parker County,511172.27446438913,882794518.0,1727.0
Texas,Johnson County,379519.1651226158,696417668.0,1835.0
Texas,Wise County,423102.79426433914,339328441.0,802.0
Texas,Hood County,371009.9830508475,350233424.0,944.0
Texas,Somervell County,328283.79375,52525407.0,160.0
Texas,Hill County,212064.95019157088,166046856.0,783.0
Texas,Palo Pinto County,399743.6724637681,275823134.0,690.0
Texas,Clay County,1661050.8139534884,71425185.0,43.0
Texas,Montague County,357656.16013071896,109442785.0,306.0
Texas,Cooke County,542091.3908450705,153953955.0,284.0
Texas,Wichita County,371975.1666666667,111592550.0,300.0
Texas,Archer County,1099937.0392156863,56096789.0,51.0
Texas,Knox County,165176.32142857142,4624937.0,28.0
Texas,Wilbarger County,266685.6,13334280.0,50.0
Texas,Young County,462836.38383838383,45820802.0,99.0
Texas,Baylor County,180646.15384615384,2348400.0,13.0
Texas,Haskell County,359850.9491525424,21231206.0,59.0
Texas,Erath County,452097.2880952381,189880861.0,420.0
Texas,Stephens County,323510.5208333333,31057010.0,96.0
Texas,Jack County,403924.2873563218,35141413.0,87.0
Texas,Shackelford County,474351.0,13281828.0,28.0
Texas,Brown County,314589.4431372549,160440616.0,510.0
Texas,Eastland County,343543.61818181816,75579596.0,220.0
Texas,Hamilton County,555421.4583333334,79980690.0,144.0
Texas,Comanche County,405057.37391304347,93163196.0,230.0
Texas,Callahan County,303517.037037037,32779840.0,108.0
Texas,Throckmorton County,1092803.3333333333,6556820.0,6.0
Texas,Bell County,339876.1852157186,1236809438.0,3639.0
Texas,Milam County,474899.3663366337,95929672.0,202.0
Texas,Coryell County,292167.21142857143,255646310.0,878.0
Texas,McLennan County,373317.5453774385,440141386.0,1179.0
Texas,Williamson County,775761.5018469658,1470068046.0,1895.0
Texas,Lampasas County,398189.955922865,144542954.0,363.0
Texas,Falls County,435811.22330097086,44888556.0,103.0
Texas,Robertson County,286178.8220338983,67538202.0,236.0
Texas,Bosque County,520032.05970149254,104526444.0,201.0
Texas,Limestone County,1312915.911894273,298031912.0,227.0
Texas,Mason County,957780.7462686567,64171310.0,67.0
Texas,Runnels County,298428.77142857143,20890014.0,70.0
Texas,McCulloch County,399746.9818181818,43972168.0,110.0
Texas,Coleman County,350482.3385826772,44511257.0,127.0
Texas,Llano County,631573.731292517,185682677.0,294.0
Texas,San Saba County,585671.7948717949,22841200.0,39.0
Texas,Concho County,336705.0,12458085.0,37.0
Texas,Menard County,1214430.0,19430880.0,16.0
Texas,Mills County,553885.7333333333,33233144.0,60.0
Texas,Kimble County,928927.7027027027,34370325.0,37.0
Texas,Edwards County,676320.6037735849,35844992.0,53.0
Texas,Tom Green County,307211.32352941175,156677775.0,510.0
Texas,Irion County,171750.0,687000.0,4.0
Texas,Reagan County,236271.42857142858,1653900.0,7.0
Texas,Coke County,1308780.0,26175600.0,20.0
Texas,Schleicher County,340659.375,2725275.0,8.0
Texas,Crockett County,1004165.2608695652,23095801.0,23.0
Texas,Sutton County,4256118.75,119171325.0,28.0
Texas,Sterling County,135950.0,543800.0,4.0
Texas,Harris County,458545.56723841274,17056060919.0,37196.0
Texas,Fort Bend County,492085.35665183986,3650781261.0,7426.0
Texas,Montgomery County,452103.90904209623,4209991601.0,9312.0
Texas,Walker County,376845.0749219563,362148117.0,961.0
Texas,Liberty County,297848.520381154,562635855.0,1889.0
Texas,San Jacinto County,202969.23333333334,109603386.0,540.0
Texas,Grimes County,527886.0075376885,210098631.0,398.0
Texas,Hardin County,317813.3019607843,162084784.0,510.0
Texas,Matagorda County,235729.72110552763,187640858.0,804.0
Texas,Colorado County,614013.8027210884,180520058.0,294.0
Texas,Austin County,626391.9349736379,356417011.0,569.0
Texas,Wharton County,356823.86396181385,149509199.0,419.0
Texas,Brazoria County,374730.39960062125,1688909911.0,4507.0
Texas,Waller County,563788.8860606061,465125831.0,825.0
Texas,Washington County,666668.6818181818,337334353.0,506.0
Texas,Galveston County,411586.2340797042,2003601787.5,4868.0
Texas,Chambers County,401604.77676537586,352608994.0,878.0
Texas,Orange County,226792.90363636363,124736097.0,550.0
Texas,Jefferson County,286174.471162378,322518629.0,1127.0
Texas,Brazos County,482688.03978978976,642940469.0,1332.0
Texas,Burleson County,285349.9674796748,70196092.0,246.0
Texas,Lee County,438114.9157894737,41620917.0,95.0
Texas,Victoria County,341451.90590111644,214090345.0,627.0
Texas,Refugio County,268457.3783783784,29798769.0,111.0
Texas,DeWitt County,431438.28155339806,44438143.0,103.0
Texas,Jackson County,279573.40625,26839047.0,96.0
Texas,Goliad County,357814.0181818182,19679771.0,55.0
Texas,Lavaca County,428566.0215053763,79713280.0,186.0
Texas,Calhoun County,222724.2105263158,101562240.0,456.0
Texas,La Salle County,570147.8965517242,16534289.0,29.0
Texas,Bexar County,368403.2845698363,3173057490.0,8631.0
Texas,Bandera County,279416.26639344264,136355138.0,488.0
Texas,Kendall County,869792.2941176471,399234663.0,459.0
Texas,Frio County,421885.03773584904,44719814.0,106.0
Texas,McMullen County,1631333.3333333333,9788000.0,6.0
Texas,Atascosa County,326325.11075949366,103118735.0,316.0
Texas,Medina County,428613.5417867435,148728899.0,347.0
Texas,Kerr County,521991.1839863714,306408825.0,587.0
Texas,Live Oak County,386097.7662337662,29729528.0,77.0
Texas,Webb County,371960.97093023255,191931861.0,517.0
Texas,Zapata County,183411.47727272726,16140210.0,88.0
Texas,Comal County,461583.97247706424,1257816325.0,2733.0
Texas,Bee County,290425.1140350877,33108463.0,114.0
Texas,Guadalupe County,414325.78712555766,650077160.0,1569.0
Texas,Karnes County,264219.9649122807,15060538.0,57.0
Texas,Wilson County,399430.8207070707,158174605.0,396.0
Texas,Gonzales County,362879.4429824561,82736513.0,228.0
Texas,Nueces County,367774.97122534754,1137527986.0,3093.0
Texas,Jim Wells County,286948.9266666667,86084678.0,300.0
Texas,San Patricio County,370945.9226118501,306772278.0,827.0
Texas,Kenedy County,0.0,0.0,0.0
Texas,Duval County,373419.3846153846,24272260.0,65.0
Texas,Brooks County,277361.6037735849,14700165.0,53.0
Texas,Aransas County,394391.85997357994,298554638.0,757.0
Texas,Jim Hogg County,171406.47619047618,7199072.0,42.0
Texas,Kleberg County,258504.8303030303,42653297.0,165.0
Texas,Hidalgo County,453455.40943635214,1432012183.0,3158.0
Texas,Cameron County,491501.2407628129,824739082.0,1678.0
Texas,Starr County,485881.9770642202,105922271.0,218.0
Texas,Willacy County,415087.0571428572,29056094.0,70.0
Texas,Bastrop County,581436.1957295374,326767142.0,562.0
Texas,Burnet County,651522.221627409,608521755.0,934.0
Texas,Blanco County,902606.9108280254,283418570.0,314.0
Texas,Hays County,701544.4173401911,954801952.0,1375.0
Texas,Caldwell County,507282.7804878049,145590158.0,287.0
Texas,Gillespie County,938370.879759519,468247069.0,499.0
Texas,Uvalde County,368273.36813186813,67025753.0,182.0
Texas,Dimmit County,618416.1363636364,27210310.0,44.0
Texas,Zavala County,1041467.2142857143,14580541.0,14.0
Texas,Kinney County,257116.27272727274,14141395.0,55.0
Texas,Real County,732902.4146341464,30048999.0,41.0
Texas,Val Verde County,348147.0969976905,150747693.0,433.0
Texas,Terrell County,495860.0,6942040.0,14.0
Texas,Maverick County,213911.29970326409,72088108.0,337.0
Texas,Fayette County,764478.2687861272,264509481.0,346.0
Texas,Oldham County,324778.5714285714,4546900.0,14.0
Texas,Gray County,227459.61971830987,16149633.0,71.0
Texas,Wheeler County,336793.4054054054,12461356.0,37.0
Texas,Lipscomb County,153183.33333333334,1838200.0,12.0
Texas,Hutchinson County,97304.375,10898090.0,112.0
Texas,Parmer County,240281.81818181818,2643100.0,11.0
Texas,Potter County,302419.9530791789,103125204.0,341.0
Texas,Moore County,1149903.1914893617,54045450.0,47.0
Texas,Hemphill County,157180.0,785900.0,5.0
Texas,Randall County,359051.6409537167,256003820.0,713.0
Texas,Hartley County,178000.0,178000.0,1.0
Texas,Armstrong County,299114.54545454547,3290260.0,11.0
Texas,Hale County,258564.89411764705,21978016.0,85.0
Texas,Dallam County,100000.0,100000.0,1.0
Texas,Deaf Smith County,215835.0275229358,23526018.0,109.0
Texas,Castro County,334500.0,2007000.0,6.0
Texas,Lamb County,218015.55172413794,6322451.0,29.0
Texas,Ochiltree County,214278.26086956522,9856800.0,46.0
Texas,Carson County,196781.63333333333,5903449.0,30.0
Texas,Hansford County,523844.9,5238449.0,10.0
Texas,Swisher County,184087.55263157896,6995327.0,38.0
Texas,Roberts County,179983.33333333334,1079900.0,6.0
Texas,Collingsworth County,166000.0,166000.0,1.0
Texas,Sherman County,300493.3333333333,2704440.0,9.0
Texas,Childress County,293037.5,2344300.0,8.0
Texas,Dickens County,399452.22222222225,3595070.0,9.0
Texas,Floyd County,127120.0,1271200.0,10.0
Texas,Cottle County,439800.0,2199000.0,5.0
Texas,Hardeman County,1230856.25,4923425.0,4.0
Texas,Donley County,289811.4285714286,10143400.0,35.0
Texas,Foard County,631137.5,5049100.0,8.0
Texas,King County,0.0,0.0,0.0
Texas,Hall County,599073.3333333334,3594440.0,6.0
Texas,Motley County,2142731.25,8570925.0,4.0
Texas,Briscoe County,178724.875,1429799.0,8.0
Texas,Hockley County,265075.9583333333,25447292.0,96.0
Texas,Cochran County,91670.0,458350.0,5.0
Texas,Terry County,260429.52380952382,5469020.0,21.0
Texas,Bailey County,392037.5,3136300.0,8.0
Texas,Crosby County,70859.0,779449.0,11.0
Texas,Yoakum County,365704.1666666667,8776900.0,24.0
Texas,Lubbock County,325303.33494753833,403050832.0,1239.0
Texas,Garza County,127759.36111111111,9198674.0,72.0
Texas,Dawson County,206157.14285714287,7215500.0,35.0
Texas,Gaines County,398060.7339449541,43388620.0,109.0
Texas,Lynn County,365141.83720930235,15701099.0,43.0
Texas,Jones County,248694.74311926606,27107727.0,109.0
Texas,Stonewall County,854665.5555555555,7691990.0,9.0
Texas,Nolan County,263541.2105263158,15021849.0,57.0
Texas,Taylor County,275765.82431233366,310788084.0,1127.0
Texas,Howard County,209227.0780487805,42891551.0,205.0
Texas,Mitchell County,193794.20289855072,13371800.0,69.0
Texas,Scurry County,208394.05940594058,21047800.0,101.0
Texas,Kent County,37500.0,75000.0,2.0
Texas,Fisher County,290728.5294117647,9884770.0,34.0
Texas,Midland County,390914.1411349693,382314030.03,978.0
Texas,Andrews County,240948.03731343284,64574074.0,268.0
Texas,Reeves County,461831.50877192983,26324396.0,57.0
Texas,Ward County,294748.4653465347,29769595.0,101.0
Texas,Pecos County,287662.0168067227,34231780.0,119.0
Texas,Crane County,204333.33333333334,4291000.0,21.0
Texas,Jeff Davis County,244804.04166666666,11750594.0,48.0
Texas,Borden County,2111250.0,4222500.0,2.0
Texas,Glasscock County,807000.0,1614000.0,2.0
Texas,Ector County,291377.3583735355,422788547.0,1451.0
Texas,Winkler County,195678.37837837837,7240100.0,37.0
Texas,Martin County,358427.2727272727,7885400.0,22.0
Texas,Upton County,244033.875,3904542.0,16.0
Texas,Loving County,0.0,0.0,0.0
Texas,El Paso County,273033.5513004301,1333222831.0,4885.0
Texas,Brewster County,290935.00727272726,80007127.0,275.0
Texas,Hudspeth County,45129.47524752475,4558077.0,101.0
Texas,Presidio County,235999.9655172414,6843999.0,29.0
Texas,Culberson County,742031.0,11130465.0,15.0
Colorado,Jefferson County,833112.5568181818,1466278100.0,1760.0
Colorado,Arapahoe County,653479.530657748,1172342278.0,1794.0
Colorado,Adams County,583559.9661930426,1191045891.0,2041.0
Colorado,Broomfield County,683056.6897374701,286200753.0,419.0
Colorado,Boulder County,1021349.5221469515,1959969733.0,1919.0
Colorado,Elbert County,766156.7098445595,147868245.0,193.0
Colorado,Douglas County,945250.5613810741,1478371878.0,1564.0
Colorado,El Paso County,609942.494312306,1179628784.0,1934.0
Colorado,Denver County,867397.0401370534,1772092153.0,2043.0
Colorado,Park County,544364.7586872587,281980945.0,518.0
Colorado,Gilpin County,446910.5576923077,23239349.0,52.0
Colorado,Eagle County,2419325.0,1952395275.0,807.0
Colorado,Summit County,1658697.5482912334,1116303450.0,687.0
Colorado,Routt County,1675506.5977011495,583076296.0,348.0
Colorado,Lake County,769402.8411214954,82326104.0,107.0
Colorado,Jackson County,810213.3333333334,12153200.0,15.0
Colorado,Clear Creek County,353646.1509433962,18743246.0,53.0
Colorado,Grand County,838880.6102819237,505845008.0,603.0
Colorado,Weld County,568864.1231820825,1955754855.5,3438.0
Colorado,Larimer County,640452.8915639445,1662615706.5,2596.0
Colorado,Morgan County,406874.7927272727,111890568.0,275.0
Colorado,Washington County,812968.0,24389040.0,30.0
Colorado,Phillips County,254224.24242424243,8389400.0,33.0
Colorado,Logan County,262246.6534090909,46155411.0,176.0
Colorado,Yuma County,292964.86486486485,10839700.0,37.0
Colorado,Sedgwick County,171588.8148148148,4632898.0,27.0
Colorado,Cheyenne County,149718.75,1197750.0,8.0
Colorado,Lincoln County,333040.3448275862,9658170.0,29.0
Colorado,Kit Carson County,370892.5348837209,15948379.0,43.0
Colorado,Teller County,415607.5894308943,102239467.0,246.0
Colorado,Pueblo County,267396.0163447251,359915038.0,1346.0
Colorado,Las Animas County,442377.8322147651,65914297.0,149.0
Colorado,Kiowa County,86333.33333333333,259000.0,3.0
Colorado,Baca County,6324048.25,50592386.0,8.0
Colorado,Otero County,223540.21739130435,20565700.0,92.0
Colorado,Crowley County,196137.375,7845495.0,40.0
Colorado,Bent County,222488.0,5562200.0,25.0
Colorado,Huerfano County,256504.57894736843,87724566.0,342.0
Colorado,Prowers County,212301.85185185185,11464300.0,54.0
Colorado,Alamosa County,118360.98507462686,15860372.0,134.0
Colorado,Conejos County,873936.8070175438,49814398.0,57.0
Colorado,Archuleta County,826323.5260115607,285907940.0,346.0
Colorado,La Plata County,996235.0640732265,435354723.0,437.0
Colorado,Costilla County,73985.74305555556,21307894.0,288.0
Colorado,Saguache County,449793.4049586777,54425002.0,121.0
Colorado,Mineral County,354860.652173913,8161795.0,23.0
Colorado,Rio Grande County,306577.8388429752,74191837.0,242.0
Colorado,Chaffee County,582728.0866666667,174818426.0,300.0
Colorado,Gunnison County,1516080.6310344827,439663383.0,290.0
Colorado,Fremont County,353477.4951923077,147046638.0,416.0
Colorado,Montrose County,725569.2446236559,269911759.0,372.0
Colorado,Hinsdale County,287671.9298245614,16397300.0,57.0
Colorado,Custer County,361806.60730593605,79235647.0,219.0
Colorado,Dolores County,729555.0,29182200.0,40.0
Colorado,Montezuma County,365716.46397694526,126903613.0,347.0
Colorado,San Miguel County,4184948.37398374,1029497300.0,246.0
Colorado,Delta County,902713.5418181819,248246224.0,275.0
Colorado,Ouray County,678083.9694656489,88829000.0,131.0
Colorado,San Juan County,467795.8181818182,15437262.0,33.0
Colorado,Mesa County,669521.8054989816,657470413.0,982.0
Colorado,Garfield County,1423191.3987854251,703056551.0,494.0
Colorado,Moffat County,520743.90070921986,73424890.0,141.0
Colorado,Pitkin County,6327749.842281879,1885669453.0,298.0
Colorado,Rio Blanco County,286843.4683544304,22660634.0,79.0
Wyoming,Laramie County,500507.83493589744,312316889.0,624.0
Wyoming,Albany County,548351.5260416666,105283493.0,192.0
Wyoming,Park County,769551.9463414634,157758149.0,208.0
Wyoming,Platte County,219712.72727272726,24168400.0,110.0
Wyoming,Goshen County,230944.25274725276,21015927.0,91.0
Wyoming,Niobrara County,218125.0,3490000.0,16.0
Wyoming,Converse County,249602.35443037975,19718586.0,79.0
Wyoming,Carbon County,208785.76612903227,25889435.0,124.0
Wyoming,Fremont County,357814.8314606742,95536560.0,267.0
Wyoming,Sweetwater County,322200.10204081633,47363415.0,147.0
Wyoming,Washakie County,441669.18604651163,18991775.0,43.0
Wyoming,Big Horn County,586616.3636363636,32263900.0,56.0
Wyoming,Hot Springs County,220407.14285714287,15428500.0,70.0
Wyoming,Natrona County,577813.0846774194,143297645.0,248.0
Wyoming,Johnson County,563675.1812080537,83987602.0,149.0
